frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,K,filter_length_s,filter_length_frames,num_topology_sample_pairs,selected_frequencies_hz,decay_times_s,number_raw_features_mean,number_raw_features_std,number_drive_channels_mean,number_drive_channels_std,svd_rank_mean,svd_rank_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,selection_metric_value_mean,selection_metric_value_std
refined_single,refined_6.2900Hz,6.29,u,1,1,1,5.0,150,5,6.29,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.977290865591579,0.12248766131154404,0.6170146952479623,0.009032036629883557,0.7459908141028995,0.0036778494519512056,0.6410388571586937,0.007773599730819326,0.49389497628601725,0.00882961582850888,1.3102519169228217,0.011139612405460478,0.5817377973053046,0.008544856152457944,1.3102519169228217,0.011139612405460478
refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,1,5.0,150,5,6.3,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.049899630781175,0.10768964146936348,0.617085382707398,0.008954837734173805,0.7474005050498723,0.00372364445601322,0.6413588309970222,0.007735085188505723,0.4799284050553661,0.008331571180506378,1.2756922067470928,0.010421400341182272,0.5655565992445908,0.008099932072560934,1.2756922067470928,0.010421400341182272
refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,1,5.0,150,5,6.31,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,13.845189014013233,0.12469797498656182,0.6194549412187976,0.00891424024202497,0.7530335074588941,0.003714164322120231,0.644336301397525,0.007703240772173509,0.4656455169365758,0.00773408722370683,1.2362999383586508,0.009770607148632345,0.5485731825247685,0.00757482256183905,1.2362999383586508,0.009770607148632345
refined_single,refined_6.3200Hz,6.32,u,1,1,1,5.0,150,5,6.32,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.107585356997038,0.13899787694589383,0.6241760605379767,0.008957627893035315,0.7641034142974258,0.0036540585158589874,0.6502402381230896,0.007714970157110217,0.4517942950239601,0.007092142741636247,1.1951963735457751,0.009243313030123894,0.5317909021341322,0.007027084623022598,1.1951963735457751,0.009243313030123894
refined_single,refined_6.3300Hz,6.33,u,1,1,1,5.0,150,5,6.33,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.443500705411282,0.1391738994962496,0.6308237752892849,0.009121474847335234,0.7811744756577743,0.0035841993235121417,0.6588299460225832,0.0078009976341810025,0.4389890937270371,0.006446884786819856,1.155802290093329,0.00885499011146598,0.5161261367887542,0.00649726178165536,1.155802290093329,0.00885499011146598
refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,1,5.0,150,5,6.34,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.692407763942791,0.1325213587060735,0.6385487490415085,0.009421023968002653,0.8038796312379797,0.003545531181752911,0.669345889848795,0.007976748016506661,0.427582793991924,0.005820789639463762,1.1208158486105333,0.008544758457906578,0.5021841992007031,0.0060020298698429475,1.1208158486105333,0.008544758457906578
refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,1,5.0,150,5,6.35,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.747926612677555,0.12377785632289248,0.6462443062295808,0.009841777694327649,0.8309013158189152,0.0035133004578742034,0.6806420311408352,0.008233243369011349,0.41766533000747125,0.00522079973675714,1.0913732016074846,0.008178498949584983,0.49016768350765594,0.005539205721272802,1.0913732016074846,0.008178498949584983
refined_single,refined_6.3600Hz,6.36,u,1,1,1,5.0,150,5,6.36,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.577878397866161,0.11722988320948903,0.6527160639452154,0.010338516570199702,0.8599879019809293,0.0034012900324781187,0.6913269453229193,0.008538599751304174,0.4093859520512494,0.004660519870104203,1.0676469713614802,0.007617851246349871,0.4802284036209019,0.005112891709391038,1.0676469713614802,0.007617851246349871
refined_single,refined_6.3700Hz,6.37,u,1,1,1,5.0,150,5,6.37,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.236563434020002,0.11468111458994083,0.6569134184307609,0.010840045304291031,0.8880421590928966,0.003157322180715459,0.6999687106589861,0.008845837392984316,0.40320393195186116,0.004180421608469235,1.0499197094489454,0.006811920627569862,0.4728065439521781,0.004755478647476464,1.0499197094489454,0.006811920627569862
refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,1,5.0,150,5,6.38,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,13.834716064916915,0.11196929608880883,0.6582874839375139,0.011267218841175146,0.911816283835655,0.0028270814741892746,0.7055156707752703,0.00910424425994052,0.39967752331324835,0.0038340182598206704,1.0387579276773606,0.005854171365054375,0.46846100605028107,0.004514975225621065,1.0387579276773606,0.005854171365054375
refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,1,5.0,150,5,6.39,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,13.541583658546637,0.08830022501200482,0.6570256001385131,0.011565459533416637,0.9291880507596055,0.002515437761922913,0.7077249650566405,0.009278128365247216,0.3989968237066045,0.003646015231261511,1.0342753895809211,0.00493928599370079,0.46737336234646126,0.004413483017609408,1.0342753895809211,0.00493928599370079
refined_single,refined_6.4000Hz,6.4,u,1,1,1,5.0,150,5,6.4,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,13.881013964412778,0.08415558518631253,0.6538567555808505,0.011723180539919501,0.9398493300298281,0.002306545086612831,0.7071324274659455,0.009358963415547967,0.40085994320535373,0.003599526904491632,1.035736575201043,0.004242524838780978,0.46919485989216464,0.004433936306991842,1.035736575201043,0.004242524838780978
fft_prefix,fft_prefix_K1,nan,u,1,1,1,8.0,240,5,5.9138162,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,5.0,0.0,24.735729833592522,0.1536680473405045,0.4392070560243358,0.005949008520382814,0.36203287202287876,0.008977542133265272,0.4251037485329146,0.0064191356201372795,0.4087601782530439,0.0038735499926058556,0.6022292704601766,0.026032922495169832,0.42952772920064347,0.0025984206985625894,0.6022292704601766,0.026032922495169832
refined_single,refined_5.4000Hz,5.4,u,1,1,1,8.0,240,5,5.4,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.162034432296382,0.052522597645822455,0.5663382732010719,0.005206405637556779,0.7278274953969606,0.003838773009772716,0.5958308257583191,0.0036914914633830306,0.4210523039022306,0.00386346918169664,0.9813325310849782,0.007583133739392457,0.4813477935103291,0.004032894952586304,0.9813325310849782,0.007583133739392457
refined_single,refined_5.4100Hz,5.41,u,1,1,1,8.0,240,5,5.41,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.639396889867005,0.04855309416962813,0.5655072292758464,0.00548760275823526,0.7098305460456005,0.0034850511599379716,0.5918641824894595,0.003983421509902226,0.41543911181594756,0.0036058651412701776,0.9871978584907181,0.009224374141246112,0.47696650946588176,0.0036686794883881197,0.9871978584907181,0.009224374141246112
refined_single,refined_5.4200Hz,5.42,u,1,1,1,8.0,240,5,5.42,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.956325913915602,0.036356566354697105,0.5628926150706203,0.005806706964419932,0.6961858950077121,0.0031269829371376443,0.5872346462656028,0.004333360644780593,0.41043719886887986,0.003197788118458448,0.9868300018539935,0.01208134315657771,0.4724575595446012,0.003081137996377633,0.9868300018539935,0.01208134315657771
refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,1,8.0,240,5,5.43,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.14393492570351,0.022425154576927935,0.5588970596510594,0.006109243876213576,0.6890298443330622,0.0028316331288211123,0.582661537769424,0.004682153416103818,0.4069680018217202,0.002684944202747874,0.9824689711833395,0.016201569715947252,0.4688845049184355,0.002410593201376022,0.9824689711833395,0.016201569715947252
refined_single,refined_5.4400Hz,5.44,u,1,1,1,8.0,240,5,5.44,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.256370719402922,0.04415183353625485,0.5541253480518774,0.006309988206418453,0.6896895707997776,0.002596823700030915,0.5788816158865492,0.0049377435724593,0.4063774677719133,0.0021953967486701685,0.9736360539343909,0.021052475688042034,0.46739782136079355,0.002053702793810247,0.9736360539343909,0.021052475688042034
refined_single,refined_5.4500Hz,5.45,u,1,1,1,8.0,240,5,5.45,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.309958884239887,0.08462951378470808,0.5493590928362548,0.006312118790345961,0.697448693864636,0.002415785872451506,0.5764028244729614,0.004997783975442866,0.41039985528607836,0.0019562010275247545,0.9554872751951345,0.025458911561447743,0.46902558721587423,0.0023511170606170272,0.9554872751951345,0.025458911561447743
refined_single,refined_5.4600Hz,5.46,u,1,1,1,8.0,240,5,5.46,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.205007956524293,0.1150108168520321,0.5457971782719839,0.006058691033267789,0.7084466610215415,0.0024629011645140417,0.5754998225546658,0.004799821099613627,0.42001139908113494,0.001997775453272674,0.9219421955571832,0.027738619817603397,0.4739871766081314,0.0027651451490400937,0.9219421955571832,0.027738619817603397
refined_single,refined_5.4700Hz,5.470000000000001,u,1,1,1,8.0,240,5,5.47,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.757084395723947,0.1302109197000802,0.5448867521890566,0.005607561804898703,0.7160625448856307,0.0029324461526745965,0.5761461446968547,0.00439397857918852,0.4335233140889302,0.0020409486323142876,0.874097706200242,0.0265409488872443,0.48089592637452716,0.002622003321809241,0.874097706200242,0.0265409488872443
refined_single,refined_5.4800Hz,5.48,u,1,1,1,8.0,240,5,5.48,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,31.656850716924758,0.18384302131488486,0.5438690595608389,0.006169449333627742,0.5303546756920643,0.00425448573380181,0.5413895417228123,0.004660912600406039,0.42600826901984057,0.004770748196726907,1.0048763794881688,0.03044833904192168,0.4883638608372296,0.008266643316489353,1.0048763794881688,0.03044833904192168
refined_single,refined_5.4900Hz,5.49,u,1,1,1,8.0,240,5,5.49,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,30.476315600441303,0.18685842667474464,0.5436863016901218,0.006378660525696047,0.5338468198204616,0.00412230387968695,0.5418774270010941,0.00491045038046068,0.4286745393032573,0.00474190372372248,0.9926602510697009,0.031427227109778196,0.48942896458126467,0.008301440707355532,0.9926602510697009,0.031427227109778196
refined_single,refined_5.5000Hz,5.5,u,1,1,1,8.0,240,5,5.5,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,29.81468618176175,0.1856762753507018,0.5448996390028504,0.00660067336863852,0.5377623113717679,0.004187184498989128,0.5435834852737098,0.0051459120057373384,0.43218281150859694,0.004612093603543062,0.9848920093113069,0.030605241265906524,0.49172059968078996,0.008037334592212916,0.9848920093113069,0.030605241265906524
refined_single,refined_5.5100Hz,5.510000000000001,u,1,1,1,8.0,240,5,5.51,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,29.621751598814694,0.17784332322879265,0.5471492907757876,0.006847304372164578,0.5404977291825684,0.004329695339917594,0.5459209149392833,0.00538167987121249,0.4337733156878585,0.0043866930109683865,0.9777864420641732,0.028793732280735732,0.49237039977089775,0.00757057215058366,0.9777864420641732,0.028793732280735732
refined_single,refined_5.5200Hz,5.5200000000000005,u,1,1,1,8.0,240,5,5.52,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,29.884800890413537,0.16832583389759653,0.549620723964982,0.00707046143254189,0.5432775273233196,0.004486265243208129,0.5484477382293733,0.005609296352252068,0.4335609107413846,0.004194681885482753,0.9702527092007929,0.026534239103029877,0.49136416285194146,0.007084232619688392,0.9702527092007929,0.026534239103029877
refined_single,refined_5.5300Hz,5.53,u,1,1,1,8.0,240,5,5.53,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,30.639346726763023,0.16304475752829645,0.5514419673133061,0.007235183748915621,0.5474071095978671,0.00468971709597295,0.5506897494933758,0.005813378197586671,0.4332327060618062,0.004169298724006448,0.9624404337021648,0.02409182705601854,0.4902235798082398,0.006722252389793168,0.9624404337021648,0.02409182705601854
refined_single,refined_5.5400Hz,5.54,u,1,1,1,8.0,240,5,5.54,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,31.874895798135206,0.16769394818485725,0.5507131177330991,0.007359162408506461,0.5547969547182623,0.004937898044532997,0.5514431138452516,0.005996017619340405,0.43502728283624253,0.004251583485826286,0.9518452412455172,0.021547214085226633,0.4906768985027591,0.006390340997321053,0.9518452412455172,0.021547214085226633
refined_single,refined_5.5500Hz,5.550000000000001,u,1,1,1,8.0,240,5,5.55,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,32.70383757286115,0.1890898625602164,0.532680266965943,0.007010291451975962,0.5836048558671509,0.0032449639308393488,0.5419689174181018,0.005570082006797831,0.4764723031480382,0.00566384056407856,0.8594558927834429,0.010543675199790542,0.5177046867322199,0.006346271145159364,0.8594558927834429,0.010543675199790542
refined_single,refined_5.5600Hz,5.5600000000000005,u,1,1,1,8.0,240,5,5.56,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,31.534446219537767,0.2248896894461827,0.5288592168523726,0.006133917378838683,0.5664406757883702,0.0035852149779040856,0.5357095674740074,0.004773794902063858,0.5013408623418112,0.007077484830208928,0.8611988857342363,0.009770921712941256,0.5400811616280791,0.007806134373994972,0.8611988857342363,0.009770921712941256
refined_single,refined_5.5700Hz,5.57,u,1,1,1,8.0,240,5,5.57,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,30.67770516114543,0.25304248723285455,0.5281650256235155,0.006029322259680923,0.550826006860358,0.004169325742656412,0.5322886832058213,0.0046343931661647995,0.5026079354551228,0.007629379429296828,0.8720503649687202,0.009221563038068098,0.5423772750978616,0.008230219902529683,0.8720503649687202,0.009221563038068098
refined_single,refined_5.5800Hz,5.58,u,1,1,1,8.0,240,5,5.58,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,30.38127809220793,0.26897035230662125,0.528667704840216,0.005909757619203121,0.5374398786301618,0.004590811200730406,0.5302537672711396,0.00447640114115743,0.4982352827123277,0.008012761089029872,0.8766006382300761,0.008430075245766238,0.538962591088409,0.008507525429333841,0.8766006382300761,0.008430075245766238
refined_single,refined_5.5900Hz,5.590000000000001,u,1,1,1,8.0,240,5,5.59,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.6,0.48989794855663565,22.941421963286004,9.284204813174437,0.528871018166637,0.005633926472754729,0.5457954774080451,0.027976539668519484,0.5319524931810719,0.005976963238090343,0.49301372023914247,0.007552162758947735,0.9021076398636249,0.03191916951421957,0.53699208597602,0.006347424800110595,0.9021076398636249,0.03191916951421957
refined_single,refined_5.6000Hz,5.6000000000000005,u,1,1,1,8.0,240,5,5.6,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.46842092295024,0.12786768923896172,0.5300766649632502,0.005030917256145045,0.5796154158016003,0.005643508139801412,0.5391076418443571,0.003979030088859382,0.5075044965861604,0.00902527069404855,0.9464138562323432,0.015944355012358503,0.554744211424421,0.009678092945587772,0.9464138562323432,0.015944355012358503
refined_single,refined_5.6100Hz,5.61,u,1,1,1,8.0,240,5,5.61,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.288227289680247,0.12217171948419998,0.5350761764458828,0.004465429173568147,0.5770598593301222,0.005668483543745995,0.542727383762168,0.0034309604324607333,0.5153590407388873,0.010019635329404544,0.9365794372545538,0.01586194866626607,0.5606971391683567,0.010772713012951,0.9365794372545538,0.01586194866626607
refined_single,refined_5.6200Hz,5.62,u,1,1,1,8.0,240,5,5.62,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.296781523377385,0.09616768447559909,0.5419891943655278,0.003921363250463696,0.5727824405052862,0.0054872734360194774,0.547597418401798,0.0029123224755480286,0.5172698347254384,0.010761158824178028,0.9237088865950904,0.016764703418110368,0.5610228932290248,0.011762661812486697,0.9237088865950904,0.016764703418110368
refined_single,refined_5.6300Hz,5.630000000000001,u,1,1,1,8.0,240,5,5.63,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.549502824684833,0.07863447382849925,0.5479976038495991,0.0033805547774937747,0.5662386965475112,0.005285320481834507,0.5513147866898152,0.002429743796247763,0.5165531225808866,0.011344328362282578,0.9119011215526577,0.01909929950899781,0.5591201008162828,0.01267550117098967,0.9119011215526577,0.01909929950899781
refined_single,refined_5.6400Hz,5.640000000000001,u,1,1,1,8.0,240,5,5.64,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.6814560363796,0.062386938953216065,0.5507354935067373,0.0028681482196653103,0.5570160129075582,0.005334063694112321,0.5518699895337212,0.0020461055959468885,0.5155526485896937,0.011700639473339868,0.9012821346311946,0.021952794715365688,0.5570917465804925,0.013359106137514612,0.9012821346311946,0.021952794715365688
refined_single,refined_5.6500Hz,5.65,u,1,1,1,8.0,240,5,5.65,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.669917494265855,0.04619888216111216,0.5496405601604408,0.002451854323994747,0.5455885031478265,0.005732766634301108,0.5488895946488699,0.0018449913126043296,0.5140555030862911,0.011714894601301394,0.8902452055148202,0.024272496217191762,0.55457368491818,0.013641534968106295,0.8902452055148202,0.024272496217191762
refined_single,refined_5.6600Hz,5.66,u,1,1,1,8.0,240,5,5.66,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.583948365182572,0.03417543004349193,0.5457263328657118,0.002182184101732336,0.5332262374057459,0.00635560467854768,0.543433691593919,0.0018216492978247996,0.5114347719774449,0.011373357588098727,0.8792130948651498,0.025716456702873258,0.5510518279150152,0.013499528027007787,0.8792130948651498,0.025716456702873258
refined_single,refined_5.6700Hz,5.67,u,1,1,1,8.0,240,5,5.67,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.52729679606405,0.03464255588113849,0.5404694467653932,0.002052963243150065,0.5213979033932606,0.007051719035873649,0.536977376917616,0.001885655561022507,0.5080285951248493,0.010713596558152,0.8718397185759468,0.02641818155681991,0.54722163644801,0.012992783444224786,0.8718397185759468,0.02641818155681991
refined_single,refined_5.6800Hz,5.680000000000001,u,1,1,1,8.0,240,5,5.68,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.585272870109993,0.04540162475274015,0.5352559156855757,0.0020287784366703225,0.511296877381336,0.007747293539694882,0.5308715304491303,0.001959543487806373,0.5044212735734181,0.009740451041031817,0.8737178066197113,0.026581055312462697,0.5442069947522516,0.012156849716818897,0.8737178066197113,0.026581055312462697
refined_single,refined_5.6900Hz,5.69,u,1,1,1,8.0,240,5,5.69,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,11.785993225723242,0.057450212538799256,0.5312204281837692,0.002081098074117239,0.5035655091406871,0.008434093066253113,0.5261610061206399,0.0020149973349617373,0.500841372160357,0.008450996218271646,0.8911712058486879,0.02630850991963451,0.5428927807268586,0.011011143327857355,0.8911712058486879,0.02630850991963451
refined_single,refined_5.7000Hz,5.7,u,1,1,1,8.0,240,5,5.7,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.093221919712487,0.06683162401002785,0.5291326841640177,0.0021929952586749145,0.49813298974573905,0.009132634185189063,0.5234620688619108,0.002054988916582993,0.49738728709217944,0.006876770085049191,0.9317660119682711,0.025586384531526604,0.5441810492596018,0.009593153167456864,0.9317660119682711,0.025586384531526604
refined_single,refined_5.7100Hz,5.71,u,1,1,1,8.0,240,5,5.71,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.39932444657992,0.07215757035230154,0.5295876654369938,0.002353225399963811,0.4940477995408328,0.009841286752181325,0.5230873260744582,0.0020896964342312445,0.49391513562831496,0.0050759961988659594,1.0042288709342717,0.02427391908099639,0.5488821446447302,0.007943103344266237,1.0042288709342717,0.02427391908099639
refined_single,refined_5.7200Hz,5.720000000000001,u,1,1,1,8.0,240,5,5.72,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.529654128910243,0.07341866514784229,0.5332620428156236,0.002554718890031762,0.4891142451358938,0.010482008709724723,0.5251889793730147,0.0021315867290418854,0.4895411211898056,0.0031818286661759437,1.1145924156906806,0.022089677537276156,0.5568554371694081,0.0061192114730771905,1.1145924156906806,0.022089677537276156
refined_single,refined_5.7300Hz,5.73,u,1,1,1,8.0,240,5,5.73,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.28667498478042,0.07235579697193618,0.5408460200043265,0.0027782670513567527,0.47907889635892104,0.010887888272768908,0.5295545720302739,0.002208253528975753,0.48321498922529915,0.001575138978875295,1.2598201112356462,0.019043685522627644,0.5668347574805823,0.00428650247216471,1.2598201112356462,0.019043685522627644
refined_single,refined_5.7400Hz,5.74,u,1,1,1,8.0,240,5,5.74,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,28.353824318086936,0.11990873812454428,0.4857186738921566,0.0019712098258380553,0.45445384812120954,0.012794545350857668,0.4800007838302435,0.003345478136656936,0.4096923291207464,0.011317830624311097,1.5480410903276212,0.05602603960611963,0.5322934425922022,0.017771922549814273,1.5480410903276212,0.05602603960611963
refined_single,refined_5.7500Hz,5.75,u,1,1,1,8.0,240,5,5.75,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,25.50005270150673,0.17910165196478595,0.45884930542770463,0.002548405549075341,0.3996352110881177,0.015283076768882296,0.44802663908153734,0.004796466446487896,0.46259526819423125,0.0179274747596779,1.9536134055086474,0.03977291342710436,0.6230764100280268,0.02086928432132247,1.9536134055086474,0.03977291342710436
refined_single,refined_5.7600Hz,5.760000000000001,u,1,1,1,8.0,240,5,5.76,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,22.903008638543433,0.20413493117961756,0.44006943215998195,0.003408959601224696,0.34822343746089107,0.014552168520155203,0.42328599944517337,0.005399013430345268,0.5106270653835507,0.02134217903207627,2.166746118899712,0.052359829563538615,0.6887955308635647,0.020465109374288817,2.166746118899712,0.052359829563538615
refined_single,refined_5.7700Hz,5.7700000000000005,u,1,1,1,8.0,240,5,5.77,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,21.722792056322003,0.21258431343908415,0.4292941769141937,0.003982780631558895,0.31769759931911873,0.012966433609272077,0.4089032224425252,0.005551076180607035,0.5378909555093396,0.022791160596776844,2.2388141467874245,0.06826037809571268,0.7208369703822013,0.01981362637364905,2.2388141467874245,0.06826037809571268
refined_single,refined_5.7800Hz,5.78,u,1,1,1,8.0,240,5,5.78,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,22.31638820010978,0.23988889881099004,0.422646019614097,0.004343221757281563,0.30295981138526906,0.011592325400584289,0.4007777058458163,0.005570687976425115,0.5521311777927904,0.023209564760103527,2.242963673756372,0.07681747489374191,0.7339700271883489,0.019201495423650895,2.242963673756372,0.07681747489374191
refined_single,refined_5.7900Hz,5.79,u,1,1,1,8.0,240,5,5.79,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,24.377474182726992,0.2951729009754788,0.4186999881857444,0.004555538596644892,0.29960427453549604,0.010573151200528671,0.396939764418086,0.005538288712976628,0.5596169694947436,0.023144085911533857,2.2097607051314476,0.07936678768540183,0.7370706466782176,0.018776588563574878,2.2097607051314476,0.07936678768540183
refined_single,refined_5.8000Hz,5.800000000000001,u,1,1,1,8.0,240,5,5.8,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,27.606585405239684,0.37604979738016125,0.4175754447586514,0.004619586599948684,0.3005440990989046,0.009552635997685004,0.39619236396278207,0.0053782336458108905,0.569348406603884,0.023287586685055366,2.1663669739886293,0.07581749473125926,0.7410920357999554,0.0191269711770764,2.1663669739886293,0.07581749473125926
refined_single,refined_5.8100Hz,5.8100000000000005,u,1,1,1,8.0,240,5,5.81,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,7.0,0.0,31.815144014853182,0.4752320378573938,0.42218396741824027,0.004669139861389061,0.29058318692953095,0.00760860089204372,0.39813731091271737,0.004995791293832451,0.6020060634076205,0.02459998882160771,2.115512107304246,0.06339489023804462,0.7647863471578729,0.021320561274665552,2.115512107304246,0.06339489023804462
refined_single,refined_5.8200Hz,5.82,u,1,1,1,8.0,240,5,5.82,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,12.175661965494394,0.21185617365285528,0.44973202990044114,0.006038743712614107,0.33785021888087174,0.010403134769202503,0.42929133495944016,0.0068552164280011475,0.6722995029557775,0.023091069322550742,1.5703483140427181,0.03357266883985488,0.7688893192553694,0.020954738236866683,1.5703483140427181,0.03357266883985488
refined_single,refined_5.8300Hz,5.83,u,1,1,1,8.0,240,5,5.83,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,14.379970148830463,0.24003016832244545,0.4382830133153207,0.006265937771683937,0.3482425831851767,0.008507395741951541,0.42183079148630015,0.006662565539061886,0.66298015564349,0.020581766568415663,1.3167398511922506,0.022344689818454992,0.7332920523504749,0.01850985084076682,1.3167398511922506,0.022344689818454992
refined_single,refined_5.8400Hz,5.840000000000001,u,1,1,1,8.0,240,5,5.84,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,16.526320475722336,0.25663841609888044,0.4297857370729212,0.0064239011699469585,0.3512727002678395,0.00687240115393482,0.4154384661252527,0.006457039223891358,0.64185258644696,0.01726082943260254,1.0806569181875076,0.017026079810114832,0.6890313366620344,0.014870894962507887,1.0806569181875076,0.017026079810114832
refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,1,8.0,240,5,5.85,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,18.34461034726271,0.2588305149508302,0.42387121879410455,0.0064907793542708135,0.3484097731119596,0.0061269547312009275,0.41008141063227654,0.006353684946905834,0.6134103694992226,0.01369464206799029,0.901594579528292,0.017685882155950027,0.6443746863421339,0.010982573533009517,0.901594579528292,0.017685882155950027
refined_single,refined_5.8600Hz,5.86,u,1,1,1,8.0,240,5,5.86,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,19.83388232651902,0.25065480432182863,0.42066586003700424,0.006456663585612895,0.3443279676787558,0.006242792281208848,0.40671637233123403,0.006341625504674416,0.5831471113565061,0.010407600815958205,0.7845017876094574,0.019852291525246875,0.6047642012272614,0.007651638834240726,0.7845017876094574,0.019852291525246875
refined_single,refined_5.8700Hz,5.87,u,1,1,1,8.0,240,5,5.87,0.5 1 2 5 10 100,12.0,0.0,1.0,0.0,6.0,0.0,21.130444806375465,0.2407655415545743,0.42034038795769985,0.0063486606624547385,0.3422584012089015,0.006825882974604232,0.4060726785174678,0.00635944101928875,0.5537301223300736,0.007638057273881953,0.7130666252829968,0.02111700587793402,0.570825676745149,0.005070946282286733,0.7130666252829968,0.02111700587793402
