topology,amplitude,sample,H,D,fold,selected_alpha,number_of_terms,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,train_nmse_x,val_nmse_x,train_nmse_y,val_nmse_y,train_nmse_2d,val_nmse_2d
topology_17_prestress,amp=1,sample_2,16,2,0,1.0,170,436,0.38990825688073394,False,,0.25192808243643594,0.5186867804384442,0.7132617627278156,0.8837612789814842,0.30965659673905616,0.585177578552239
topology_17_prestress,amp=1,sample_2,16,2,1,1.0,170,436,0.38990825688073394,False,,0.2337264349639636,0.6484657164831639,0.7521438184562047,0.7716026163785149,0.29600650329263356,0.674251441648302
topology_17_prestress,amp=1,sample_2,16,2,2,1.0,170,436,0.38990825688073394,False,,0.3328943614271437,0.34824903780255806,0.6779764019197106,1.059244543097567,0.38907754565054775,0.4181249807487071
topology_17_prestress,amp=1,sample_2,16,2,3,1.0,170,436,0.38990825688073394,False,,0.286174002614953,0.5198437784486054,0.7086047411967201,0.8774150177447797,0.3444597015381679,0.581957998897642
topology_17_prestress,amp=1,sample_2,17,2,0,1.0,189,435,0.43448275862068964,False,,0.24023728353353635,0.5305794678352431,0.6866738762415884,0.8642458559730225,0.29575062137057945,0.592552793748951
topology_17_prestress,amp=1,sample_2,17,2,1,1.0,189,435,0.43448275862068964,False,,0.2280599084872379,0.6429342957681511,0.7211326697054403,0.755912606847169,0.2875979060699563,0.6661806797835761
topology_17_prestress,amp=1,sample_2,17,2,2,1.0,189,435,0.43448275862068964,False,,0.3148539515184754,0.358823543329284,0.6495167828350596,1.0648815800348832,0.3692718433535128,0.42821423669103686
topology_17_prestress,amp=1,sample_2,17,2,3,1.0,189,435,0.43448275862068964,False,,0.28086272754240116,0.50870122301838,0.6829667950970116,0.8322453580971072,0.3363331578655582,0.5649045456648831
topology_17_prestress,amp=1,sample_2,18,2,0,1.0,209,435,0.4804597701149425,False,,0.23509505047484439,0.5514872003058414,0.6733235822716832,0.8441304650398624,0.2895877352879335,0.6064022226989115
topology_17_prestress,amp=1,sample_2,18,2,1,1.0,209,435,0.4804597701149425,False,,0.22143263552984538,0.6944611015608267,0.697362305728326,0.7783674776229177,0.2789533156102561,0.7117256527888746
topology_17_prestress,amp=1,sample_2,18,2,2,1.0,209,435,0.4804597701149425,False,,0.30500502390463585,0.37803267829204035,0.6294024254510439,1.0656891143980465,0.3577958695700744,0.44561488034261176
topology_17_prestress,amp=1,sample_2,18,2,3,1.0,209,435,0.4804597701149425,False,,0.2778842205480248,0.5289362226839422,0.6635678003096268,0.820217348965202,0.33118833576681656,0.5795350911110857
