topology,amplitude,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,number_drive_channels,K,filter_length_s,num_samples,selected_frequencies_hz,mechanical_degree,number_linear_features_mean,number_linear_features_std,number_candidate_features_mean,number_candidate_features_std,number_raw_features_mean,number_raw_features_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,condition_number_mean,condition_number_std
topology_10_prestress,amp=2.5,refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,3.0,5,6.22,2,10.0,0.0,65.0,0.0,65.0,0.0,0.37635264463298695,0.006509416546118674,0.622063427393793,0.07974093687323328,0.38405039691059484,0.0036907769249931274,45.50160598754883,0.7648615409933935
topology_10_prestress,amp=2.5,refined_single,refined_6.2300Hz,6.23,u,1,1,3.0,5,6.23,2,10.0,0.0,65.0,0.0,65.0,0.0,0.37965525683088763,0.006382613389318476,0.6270281427239752,0.08165217949376125,0.38740602801664153,0.003554061061270637,45.39584045410156,0.7472203381139826
topology_10_prestress,amp=2.5,refined_single,refined_6.2400Hz,6.24,u,1,1,3.0,5,6.24,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3833372469234904,0.006290659720524097,0.6312867511809885,0.08378058621295861,0.39110752358149836,0.003451180033923399,45.30287246704101,0.7088729739408544
topology_10_prestress,amp=2.5,refined_single,refined_6.2500Hz,6.25,u,1,1,3.0,5,6.25,2,10.0,0.0,65.0,0.0,65.0,0.0,0.38717393470373807,0.006221631295738814,0.6349551659227376,0.08612997989249829,0.39494077017827733,0.0033690319490785833,45.66303634643555,0.6757284759851724
topology_10_prestress,amp=2.5,refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,3.0,5,6.26,2,10.0,0.0,65.0,0.0,65.0,0.0,0.39093669632109374,0.005990327258466234,0.6324775099033373,0.07743650536257492,0.3985024018753745,0.003440714468260966,45.563595581054685,2.0428537780400755
topology_10_prestress,amp=2.5,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,3.0,5,6.27,2,10.0,0.0,65.0,0.0,65.0,0.0,0.39418748563233097,0.006004251725133117,0.6356524425613663,0.0815657684335706,0.4017540571895296,0.0034007801766102646,41.00674819946289,0.742151125201617
topology_10_prestress,amp=2.5,refined_single,refined_6.2800Hz,6.28,u,1,1,3.0,5,6.28,2,10.0,0.0,65.0,0.0,65.0,0.0,0.39686346264588834,0.0059262241372852196,0.6394715699609634,0.08498562756061909,0.4044680917056926,0.00328322931498431,41.204077911376956,0.5678764484533134
topology_10_prestress,amp=2.5,refined_single,refined_6.2900Hz,6.29,u,1,1,3.0,5,6.29,2,10.0,0.0,65.0,0.0,65.0,0.0,0.39934193195810613,0.005862628727030049,0.6426809503635817,0.08806401096730056,0.4069715718730219,0.0031879584360065276,41.27299423217774,0.41896465128360966
topology_10_prestress,amp=2.5,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,3.0,5,6.3,2,10.0,0.0,65.0,0.0,65.0,0.0,0.40182922672715476,0.005820309557212212,0.6453084927831014,0.09071641286793544,0.4094652226137921,0.003124073797330555,41.2294677734375,0.3708164741914101
topology_10_prestress,amp=2.5,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,3.0,5,6.31,2,10.0,0.0,65.0,0.0,65.0,0.0,0.40440681038191,0.005785834659744997,0.6474186842331181,0.09295788457086485,0.41202997980476636,0.0030835132482988858,40.98484115600586,0.3512102674752689
topology_10_prestress,amp=2.5,refined_single,refined_6.3200Hz,6.32,u,1,1,3.0,5,6.32,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4069791833588485,0.005741167302390912,0.6491212889082161,0.0948683271880654,0.4145767706035265,0.0030532325043693483,40.55273361206055,0.3393824218296632
topology_10_prestress,amp=2.5,refined_single,refined_6.3300Hz,6.33,u,1,1,3.0,5,6.33,2,10.0,0.0,65.0,0.0,65.0,0.0,0.40931091566618233,0.005673604310793941,0.6505268881570683,0.09654074614543033,0.41688098123046996,0.0030231874323651325,39.98406219482422,0.3250700872488768
topology_10_prestress,amp=2.5,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,3.0,5,6.34,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4111156588917043,0.005578277685755971,0.6517132237071597,0.09803070399110503,0.4186676189738308,0.0029898242430754316,39.38378982543945,0.28552334313992295
topology_10_prestress,amp=2.5,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,3.0,5,6.35,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4121456761488814,0.005455010692391173,0.6527174818541004,0.0993268498919919,0.41969779352055925,0.002953908058666707,39.41928558349609,0.23086520401609936
topology_10_prestress,amp=2.5,refined_single,refined_6.3600Hz,6.36,u,1,1,3.0,5,6.36,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4122457722603275,0.005304258677126322,0.6535372518040438,0.10034454186514478,0.4198209920520598,0.002918034378333797,40.42418746948242,0.2564237223053555
topology_10_prestress,amp=2.5,refined_single,refined_6.3700Hz,6.37,u,1,1,3.0,5,6.37,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4033759206237061,0.02025303277890253,0.6496496032858585,0.09208046041966111,0.4111119458627483,0.01647375782075942,40.80119018554687,1.375544024101114
topology_10_prestress,amp=2.5,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,3.0,5,6.38,2,10.0,0.0,65.0,0.0,65.0,0.0,0.40248199804954127,0.01802657602336573,0.649513804290064,0.09129111634627551,0.4102392884891186,0.014352473481318283,41.868376922607425,1.6367181945447191
topology_10_prestress,amp=2.5,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,3.0,5,6.39,2,10.0,0.0,65.0,0.0,65.0,0.0,0.40084045543271873,0.015246704999480346,0.6490409201874618,0.09004711003789004,0.4086309665610888,0.011718692479879188,42.911476135253906,1.7872652709120682
topology_10_prestress,amp=2.5,refined_single,refined_6.4000Hz,6.4,u,1,1,3.0,5,6.4,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3984159823266056,0.011948089290943893,0.6482486958888561,0.08870943734707264,0.4062535996509088,0.008611661923253073,43.77855377197265,1.9537744954393754
