topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,4.104099988937378,1213.0713445755302,1179.9536275632074,1207.2669530132384,1067.199853959716,1188.88280301266,1178.1732296514645
topology_17_prestress,amp=1,sample_4,4.137466669082642,1252.0825316079804,1198.6034993893793,1232.6981635745442,1069.5155115847513,1143.762198199561,1174.253513150793
topology_17_prestress,amp=1,sample_4,4.170833349227905,1224.9431139979145,1210.534783340185,1205.3911211653444,1023.38467075582,1103.520540942481,1146.835731787189
topology_17_prestress,amp=1,sample_4,4.204200029373169,1191.9824168617351,1199.8051328427484,1173.0496330099895,982.1705218345289,1104.5964534180669,1076.9949446631103
topology_17_prestress,amp=1,sample_4,4.2375664710998535,1190.42778596325,1194.219018913,1179.1303457794966,965.4144427485301,1110.3087794678715,1070.1388414360335
topology_17_prestress,amp=1,sample_4,4.270933151245117,1204.0936663665789,1201.2716130978754,1199.9982982557824,995.8540014694545,1099.6674067872075,1098.5925203417908
topology_17_prestress,amp=1,sample_4,4.304299831390381,1240.8288489408421,1210.9916867978266,1226.2037969132086,1019.655327855842,1073.7839000123051,1121.4534229622782
topology_17_prestress,amp=1,sample_4,4.3376665115356445,1246.990790647075,1209.874133086889,1233.1546533089045,1015.2121360913604,1055.7972361939458,1060.793132062302
topology_17_prestress,amp=1,sample_4,4.371033191680908,1209.462661200155,1195.4557537800958,1194.1644003503993,986.1493023927189,1064.2755076783208,1030.1436721831774
topology_17_prestress,amp=1,sample_4,4.404399871826172,1175.9334615399264,1195.6939306027582,1166.7659088742757,978.6077110103233,1073.0324809449223,1032.9268896385918
topology_17_prestress,amp=1,sample_4,4.4377665519714355,1191.756103736921,1211.5286092526605,1195.803690091504,1023.9554359404999,1065.6589457886723,1025.8644240953852
topology_17_prestress,amp=1,sample_4,4.471133232116699,1220.0833925757881,1220.5919351346186,1219.0272135190887,1059.7415292872724,1045.968439807227,1078.441522158536
topology_17_prestress,amp=1,sample_4,4.504499912261963,1244.2269393318456,1209.049160934179,1233.4293443925128,1054.65666857983,1047.6530558960942,1074.0346095880682
topology_17_prestress,amp=1,sample_4,4.537866592407227,1230.9768988490498,1190.028457141607,1215.1385410980602,1057.6697148912233,1071.2602794068364,1038.1073036338066
topology_17_prestress,amp=1,sample_4,4.57123327255249,1177.6142685962948,1186.1221236951044,1167.1893275193615,1036.3781251771127,1085.5429713624028,1016.6024242800197
topology_17_prestress,amp=1,sample_4,4.604599952697754,1166.2536278820105,1201.3507728345087,1178.0974680057782,1034.7436424742589,1085.6459376709965,1070.2081161060903
topology_17_prestress,amp=1,sample_4,4.637966632843018,1209.271386017109,1219.3738603360346,1213.4663388418858,1081.7113445229961,1071.9969355958012,1086.3062980600482
topology_17_prestress,amp=1,sample_4,4.671333312988281,1236.3320935860738,1212.9758805997064,1237.3949138808014,1133.7466781833748,1070.806330432227,1089.221931689255
topology_17_prestress,amp=1,sample_4,4.704699993133545,1236.377506541121,1191.6387092016032,1218.1406100246936,1090.794651257365,1102.651690234473,1118.2213014836548
topology_17_prestress,amp=1,sample_4,4.738066673278809,1198.7516550161517,1186.1780795819452,1182.9406068769854,1027.3980619413164,1124.207796801856,1067.4757475388208
topology_17_prestress,amp=1,sample_4,4.771433353424072,1163.528966969888,1199.4068221814325,1160.931553808237,1035.5247681386443,1105.8657176392583,1045.850087517262
topology_17_prestress,amp=1,sample_4,4.804800033569336,1186.3935240940943,1208.185553527563,1193.5876888362504,1079.4157556187852,1092.1459681885747,1120.4404028845236
topology_17_prestress,amp=1,sample_4,4.8381664752960205,1241.9662320629157,1209.44496057102,1234.3221542089605,1103.417737094452,1109.571612109473,1150.0996241886696
topology_17_prestress,amp=1,sample_4,4.871533155441284,1244.3466759585824,1202.5812949902704,1234.6558499674823,1086.5642303070065,1126.7194430726079,1113.5940845629252
topology_17_prestress,amp=1,sample_4,4.904899835586548,1203.912818801453,1192.4684808618715,1194.1955746231301,1056.8947878491435,1109.1707560914067,1077.329914071087
topology_17_prestress,amp=1,sample_4,4.9382665157318115,1171.9027527833298,1187.2823080784967,1164.0543025638995,1057.559797823673,1096.5845897095708,1056.485751359757
topology_17_prestress,amp=1,sample_4,4.971633195877075,1165.2415921504257,1193.352173543661,1173.3256811442739,1071.4671389509351,1096.980372180274,1098.3645257661199
topology_17_prestress,amp=1,sample_4,5.004999876022339,1219.0470419413134,1215.8550481564691,1221.0458803125605,1086.6651822642657,1106.480128039649,1150.9432092209606
topology_17_prestress,amp=1,sample_4,5.0383665561676025,1264.7110626273136,1220.8895902402094,1252.130458813742,1099.0244528583657,1110.984812487891,1086.5482896849815
topology_17_prestress,amp=1,sample_4,5.071733236312866,1217.2703415123765,1196.2140869862726,1210.4414623464606,1094.0125983657176,1116.7713954346684,1102.7009262482782
topology_17_prestress,amp=1,sample_4,5.10509991645813,1164.1708146570725,1174.5163049466303,1169.3537753519156,1085.9719602583277,1129.1961123841313,1069.9694111624603
topology_17_prestress,amp=1,sample_4,5.1384665966033936,1152.9297629018813,1184.72039649555,1157.8543265537983,1087.146835136958,1119.7853953736333,1086.6922190111104
topology_17_prestress,amp=1,sample_4,5.171833276748657,1192.6265098695612,1212.1759462124994,1199.8064752551873,1120.6410797008316,1097.6431987183598,1137.8422041407841
topology_17_prestress,amp=1,sample_4,5.205199956893921,1255.8998786860698,1227.870118118017,1251.3478553839511,1130.9885826748284,1102.0832164185551,1121.1402423768482
topology_17_prestress,amp=1,sample_4,5.238566637039185,1250.3478263846644,1212.5670652157953,1237.265544997941,1086.2453644072496,1142.6413752930669,1097.2387516726935
topology_17_prestress,amp=1,sample_4,5.271933317184448,1182.1068043461823,1180.5661363370111,1161.8690346584083,1048.1356886559404,1163.2554671662358,1118.524084831368
topology_17_prestress,amp=1,sample_4,5.305299997329712,1149.109614132108,1175.9944648511103,1142.5234337072452,1046.4604900959212,1148.7166659729985,1108.5564920787099
topology_17_prestress,amp=1,sample_4,5.338666677474976,1183.4240339787245,1192.1357642180612,1189.5208223584684,1057.6197912635178,1130.0354525940922,1103.3497118058117
topology_17_prestress,amp=1,sample_4,5.372033357620239,1246.324787582922,1215.3560971982172,1240.6223689079343,1077.6944841092031,1116.1429316895512,1165.7574944923608
topology_17_prestress,amp=1,sample_4,5.405399799346924,1267.90786031958,1229.359261489599,1239.5482278843638,1046.2850761262434,1115.7851436036137,1135.4341038620075
topology_17_prestress,amp=1,sample_4,5.4387664794921875,1223.6587271932667,1205.3072728879145,1194.6390997801807,995.6331612976437,1105.336085070899,1069.2539007007733
topology_17_prestress,amp=1,sample_4,5.472133159637451,1166.296038194128,1175.2458886868646,1142.9091942372067,972.4073059637024,1103.8851954834965,1072.0773500652724
topology_17_prestress,amp=1,sample_4,5.505499839782715,1164.2594722503002,1174.4559869534662,1163.3740452371867,1014.5762467874458,1110.6611430542973,1089.009171038601
topology_17_prestress,amp=1,sample_4,5.5388665199279785,1222.0446426546916,1205.815228439062,1238.2415528179545,1066.6247724041004,1098.1310145752934,1097.1628146022686
topology_17_prestress,amp=1,sample_4,5.572233200073242,1266.377942135027,1240.8479814297846,1261.0286979462019,1083.552289718461,1072.3932902710942,1090.2927300966542
topology_17_prestress,amp=1,sample_4,5.605599880218506,1233.5996755803067,1232.2048311001947,1212.591406483962,1087.5942570703198,1051.9717662232426,1063.9990353660744
topology_17_prestress,amp=1,sample_4,5.6389665603637695,1169.7965791516503,1187.1825113064936,1163.6639798467043,1060.3372382879759,1053.7239787476567,1033.2267131878161
topology_17_prestress,amp=1,sample_4,5.672333240509033,1143.3750331021013,1163.5916909939936,1150.6735982532746,1054.550653347211,1086.7302958863286,1021.4012978855648
