topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,6.719451904296875,-3.322277545928955,266.40411376953125,0.0026407797323580845,0.013613428857738492,0.0031375539831167603
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,10.411917686462402,-4.817397117614746,266.40216064453125,0.006340488902755282,0.028623149378320247,0.007349311096573038
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-12.590197563171387,4.916121482849121,266.4341735839844,0.009272109883342622,0.02981191798006414,0.010202026411373593
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-21.7535343170166,4.909874439239502,266.50604248046875,0.02768791586234515,0.029744221705360105,0.027781012778397226
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,45.25037384033203,-5.31247615814209,266.676513671875,0.11988163674327482,0.03484444360950228,0.11603167422073896
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,-33.35378646850586,-5.038275241851807,267.0357666015625,0.0652203724188947,0.03138253273474012,0.06368840258514634
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,22.417680740356445,7.577139377593994,267.36761474609375,0.029499436033082062,0.07106800608297098,0.031381405920725504
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-23.20403480529785,-1.4164282083511353,267.5301818847656,0.03162447708302438,0.002484944517857915,0.03030521777817381
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,18.16713523864746,0.965211033821106,267.57080078125,0.019388096315717033,0.0011540856779943586,0.01856257215383271
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,7.683170318603516,-5.610931873321533,267.60284423828125,0.0034681286413640955,0.03900456992743505,0.005077000737135729
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,6.763876914978027,-0.9757139682769775,267.5921325683594,0.0026877463727612914,0.0011794326952074415,0.002619459180806641
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-45.76264953613281,8.959410667419434,267.522216796875,0.12300017472792397,0.09941994509344437,0.12193260656133684
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,40.35307693481445,-5.565555572509766,267.32586669921875,0.09556917702619676,0.03833653066168418,0.0929780338399171
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-11.126184463500977,0.9341596961021423,267.2137451171875,0.0072623112420284,0.0010795824677508768,0.006982395205400433
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,40.12765121459961,-4.171448230743408,267.1585693359375,0.0944452544327089,0.021522742155144655,0.0911437703529588
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-41.238075256347656,-2.0106287002563477,267.0283203125,0.09969598061318619,0.004997765287126758,0.09540862626245131
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-17.313735961914062,8.286408424377441,266.75726318359375,0.017555830747144206,0.0848015325183282,0.020600303666345757
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,32.53751754760742,-5.51487922668457,266.4504699707031,0.061931111297913996,0.03751831107918237,0.06082584944191154
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2.3544862270355225,8.577899932861328,266.0452575683594,0.00032379592752079415,0.09063005639782622,0.004412309500800524
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-52.82985305786133,-2.9346985816955566,265.6289978027344,0.16276380763466708,0.010591494996329814,0.15587437867969683
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,53.65510559082031,-8.385777473449707,265.26788330078125,0.16766033576091602,0.08636268115877566,0.1639796766063278
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-98.7298812866211,9.16871166229248,265.0322265625,0.5671781172084949,0.10315020441497318,0.5461697794702622
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,218.81890869140625,-3.4539904594421387,264.8416442871094,2.7840659764850333,0.014627945047269008,2.658682808995626
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-274.136962890625,14.016382217407227,264.56396484375,4.365052146189374,0.24063418910145692,4.178323798546439
topology_13_prestress,amp=2.5,sample_3,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,242.2730712890625,-29.512418746948242,264.126953125,3.403663074529651,1.0650674387871553,3.297785808110343
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,3.4227731227874756,1.3137708902359009,266.11883544921875,0.0006838542091010924,0.002143731977561061,0.0007493852207362977
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,-22.076040267944336,-1.5746046304702759,266.0338134765625,0.028438774593018763,0.0030784740056658813,0.027300401101233038
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14.881911277770996,2.740030288696289,266.05804443359375,0.012924849676387067,0.009322721792002216,0.012763157314599729
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,10.067266464233398,-2.728224515914917,266.02227783203125,0.005913884242278481,0.009241316079024408,0.0060632460444238565
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,7.711546897888184,-4.3908586502075195,266.0150146484375,0.00346993102735771,0.023936500972647635,0.004388634676521688
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-11.054437637329102,5.211648941040039,266.0396728515625,0.007131015773036585,0.03372502769810673,0.00832476811486927
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-22.360143661499023,3.305513381958008,266.1086730957031,0.029183669101490603,0.013570394442315068,0.0284828202321819
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,44.53340530395508,-4.631779193878174,266.28570556640625,0.11583807940517167,0.026662394575868574,0.11183516014276583
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,-30.498966217041016,-4.52011251449585,266.64312744140625,0.054404185938136784,0.025426377329916903,0.05310342970080384
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,17.99022674560547,7.768720626831055,266.9586181640625,0.018951731894821626,0.07519666085028327,0.02147645497330909
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-18.72271156311035,-2.1341636180877686,267.10504150390625,0.02053767431953051,0.0056779702374539906,0.019870651735766184
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,13.164226531982422,0.6524104475975037,267.1365966796875,0.010154435068783892,0.0005306776599796381,0.009722443725155154
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,13.75227165222168,-4.915955543518066,267.16064453125,0.011082890732337085,0.030133111493063768,0.011938017281487382
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,1.3840296268463135,-0.6256366968154907,267.14251708984375,0.0001122446037979052,0.00048802609538547824,0.00012911268811944225
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-41.59002685546875,8.419703483581543,267.0558166503906,0.10132395355771906,0.08835909081765582,0.10074198663595126
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36.6578254699707,-5.619924545288086,266.8444519042969,0.07865444300533707,0.03933460101219746,0.07688945344332393
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-6.663731098175049,1.0794512033462524,266.72528076171875,0.002597950022704032,0.0014505269860499263,0.002546444483000662
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,35.08982467651367,-3.5735890865325928,266.6553955078125,0.072018563767698,0.01589334110404178,0.06949921406674295
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-37.14659881591797,-2.9722366333007812,266.50274658203125,0.08066246395554333,0.010988136780452632,0.07753492188083767
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-21.13017463684082,8.811326026916504,266.212646484375,0.026071531280388915,0.09646434659033813,0.029231324859530356
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36.53279113769531,-5.815127372741699,265.8794250488281,0.07783628916991518,0.041962252912967506,0.07622597497913484
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-0.6259907484054565,8.496569633483887,265.4537353515625,2.281688504781495e-05,0.08943997833699042,0.004036575553128361
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-50.42287826538086,-2.2423908710479736,265.0294189453125,0.14780224602826272,0.006219741284718237,0.14144688877429334
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,49.77555465698242,-9.100043296813965,264.6632995605469,0.1438326966101882,0.10229072158226989,0.14196795991255654
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-93.28385925292969,9.486980438232422,264.4293518066406,0.504724462725923,0.111076266292033,0.4870543775324897
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213.08663940429688,-3.8712642192840576,264.229736328125,2.6316359812736683,0.018481742747186693,2.5143366809424434
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-269.8045349121094,14.523076057434082,263.93389892578125,4.214299023135126,0.25981726050978865,4.036790196028884
topology_13_prestress,amp=2.5,sample_4,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,240.9150390625,-29.75885772705078,263.480224609375,3.354343483169164,1.0890207168925259,3.2526576463398458
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,-7.289285182952881,-7.43145751953125,271.85205078125,0.0027878651079690088,0.13743272246212732,0.005568140932121305
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,7.8689188957214355,-4.915925979614258,271.71240234375,0.0032471986661062255,0.06010763897537523,0.00442130743378604
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,-17.474197387695312,15.68002700805664,271.7599182128906,0.01601581844202901,0.6116296815284231,0.028314623287678132
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,18.175575256347656,1.9955015182495117,271.77154541015625,0.017328045262544323,0.009906440742576376,0.017174796872455336
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,22.3210391998291,1.0197889804840088,271.769775390625,0.026133599740610896,0.002587207860572116,0.025647391315153603
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-29.67705535888672,-8.777399063110352,271.8056640625,0.04620291490016629,0.1916901192110605,0.04920707387673335
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,1.3246296644210815,-0.9702343940734863,271.87347412109375,9.207146415598773e-05,0.0023427702788285307,0.00013854604643745536
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,11.04981803894043,-10.811169624328613,272.0081481933594,0.006410050131684723,0.29102936622662273,0.012287142054654313
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,-8.352944374084473,13.407085418701172,272.3182373046875,0.0036671203672077124,0.4480794400628184,0.012843771096282052
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,26.202985763549805,8.011427879333496,272.69647216796875,0.03613685397447883,0.16021711655445253,0.03869898193899642
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,-36.15342712402344,0.2897320091724396,272.920166015625,0.06884998188097372,0.0002097191650211286,0.0674326320709423
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,13.866988182067871,-1.0478798151016235,272.9949035644531,0.010131834560711466,0.002744018443083651,0.009979283865878048
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,23.405532836914062,-26.592702865600586,273.03570556640625,0.02886860305032489,1.7674777017973156,0.06476906698102684
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,-5.288409233093262,11.812990188598633,273.04888916015625,0.0014738720497948872,0.34879450758844366,0.008645680800554377
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-35.10234451293945,5.8092498779296875,273.0192565917969,0.0649284129935519,0.08434181290803479,0.06532927944703158
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23.01915740966797,14.266782760620117,272.87847900390625,0.027907272339712765,0.5084297085724334,0.03782955930019085
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7.907793045043945,-8.49383544921875,272.7420349121094,0.003291788514385713,0.18012305312686397,0.006943169633704541
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36.03312683105469,-4.963301181793213,272.7042541503906,0.06833844194288319,0.0614954111395657,0.06819714049639461
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-50.24122619628906,-8.374176025390625,272.64263916015625,0.13282612321747145,0.17501992165606056,0.13369738113279905
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-5.862584590911865,6.567538738250732,272.4447937011719,0.0018072823901695814,0.10757053693361526,0.003991183249579019
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9.460918426513672,-0.562576949596405,272.1692199707031,0.004701915975923394,0.000788519455612174,0.004621108420777607
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,41.422000885009766,0.9718843698501587,271.8424072265625,0.09002199100829018,0.0023504766421974846,0.08821166570772765
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-87.37760162353516,22.314422607421875,271.4443054199219,0.3999910134656008,1.2372617295798747,0.41727978019629175
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,69.62275695800781,-24.56109619140625,271.10614013671875,0.25363608827995726,1.4970778429546208,0.27931186318289464
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-102.09534454345703,11.781689643859863,270.8369445800781,0.5448651654862466,0.344137975272794,0.5407203584348154
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,212.73281860351562,-36.55946350097656,270.6688232421875,2.3641579193219147,3.3116726374845133,2.3837231096730536
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-262.9482421875,44.28437042236328,270.45770263671875,3.609185117442447,4.855230372823328,3.6349146519186353
topology_14_prestress,amp=2.5,sample_0,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,241.56834411621094,-17.894994735717773,270.11181640625,3.0422359041090083,0.7918014091665275,2.9957667797541916
topology_14_prestress,amp=2.5,sample_1,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,-4.815337657928467,-6.3805928230285645,266.46575927734375,0.0012177616446772727,0.10552956193818017,0.003289233150064266
topology_14_prestress,amp=2.5,sample_1,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,6.286084175109863,-4.602859020233154,266.3885803222656,0.0020746430091705755,0.05490117163093496,0.003123696409270997
topology_14_prestress,amp=2.5,sample_1,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,-22.482074737548828,14.63514518737793,266.4198913574219,0.02654036006086684,0.5551001953939934,0.03703674335311081
topology_14_prestress,amp=2.5,sample_1,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,31.53948211669922,0.7519906163215637,266.3917236328125,0.0522272588842382,0.0014654001559687847,0.05121920664450863
topology_14_prestress,amp=2.5,sample_1,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,2.288639783859253,2.791147232055664,266.38714599609375,0.000275001802414191,0.020187819817087158,0.0006704396626878101
topology_14_prestress,amp=2.5,sample_1,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-6.731945514678955,-11.092020988464355,266.4186096191406,0.002379650250842232,0.3188574626375951,0.008664411597130705
