topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,IPC_alpha_raw,IPC_alpha_clipped
topology_11_prestress,amp=2.5,sample_4,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.999998181779428,0.9999989186269851,1.8182205720012169e-06,1.0813730148885503e-06,0.9999989186269851,0.9999989186269851
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,14,28,0.07802202763750765,0.1773563252048722,0.9219779723624923,0.8226436747951278,0.1773563252048722,0.1773563252048722
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14,28,0.08403712362005511,0.16939151857168333,0.9159628763799449,0.8306084814283167,0.16939151857168333,0.16939151857168333
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14,28,0.09303334371625116,0.19520947624953422,0.9069666562837488,0.8047905237504658,0.19520947624953422,0.19520947624953422
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,14,28,0.10944094342999366,0.19217440284880882,0.8905590565700063,0.8078255971511912,0.19217440284880882,0.19217440284880882
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,14,28,0.12678969677475227,0.1883977039475484,0.8732103032252477,0.8116022960524516,0.1883977039475484,0.1883977039475484
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,14,28,0.13360399838093795,0.2441643049712563,0.866396001619062,0.7558356950287437,0.2441643049712563,0.2441643049712563
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,14,28,0.1361777424527244,0.26034797950120936,0.8638222575472756,0.7396520204987906,0.26034797950120936,0.26034797950120936
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,14,28,0.14004212292343898,0.25661802110112786,0.859957877076561,0.7433819788988721,0.25661802110112786,0.25661802110112786
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.15104837952582617,0.27565080261018315,0.8489516204741738,0.7243491973898168,0.27565080261018315,0.27565080261018315
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.16347748449535393,0.2805882092550396,0.8365225155046461,0.7194117907449604,0.2805882092550396,0.2805882092550396
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.17782074777894608,0.2762544180412707,0.8221792522210539,0.7237455819587293,0.2762544180412707,0.2762544180412707
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.19667824763903918,0.2743859484874015,0.8033217523609608,0.7256140515125985,0.2743859484874015,0.2743859484874015
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.20145428600877502,0.29014685203813717,0.798545713991225,0.7098531479618628,0.29014685203813717,0.29014685203813717
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2043007274185551,0.30285937991099676,0.7956992725814449,0.6971406200890032,0.30285937991099676,0.30285937991099676
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2254193549140564,0.31922016414174903,0.7745806450859436,0.680779835858251,0.31922016414174903,0.31922016414174903
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2531039932872793,0.3677242676213701,0.7468960067127207,0.6322757323786299,0.3677242676213701,0.3677242676213701
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.282316508698617,0.40766309740057094,0.717683491301383,0.5923369025994291,0.40766309740057094,0.40766309740057094
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3269256487570703,0.4323499314280205,0.6730743512429297,0.5676500685719795,0.4323499314280205,0.4323499314280205
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3779355725006285,0.49102070738811454,0.6220644274993715,0.5089792926118855,0.49102070738811454,0.49102070738811454
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.4360933014720224,0.5576656558774404,0.5639066985279776,0.44233434412255956,0.5576656558774404,0.5576656558774404
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.4998262289775707,0.6001297696358454,0.5001737710224293,0.3998702303641546,0.6001297696358454,0.6001297696358454
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5598292779654723,0.6675608970994549,0.4401707220345277,0.3324391029005451,0.6675608970994549,0.6675608970994549
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6203565565121896,0.7384684219387954,0.37964344348781043,0.2615315780612046,0.7384684219387954,0.7384684219387954
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6888766741054992,0.8013160531493086,0.31112332589450076,0.1986839468506914,0.8013160531493086,0.8013160531493086
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7793754528946512,0.8644877840673479,0.22062454710534887,0.13551221593265206,0.8644877840673479,0.8644877840673479
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.8804589282408306,0.9232151023435123,0.11954107175916937,0.07678489765648762,0.9232151023435123,0.9232151023435123
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9610952983350984,0.9734273540464302,0.03890470166490151,0.026572645953569823,0.9734273540464302,0.9734273540464302
topology_12_prestress,amp=2.5,sample_0,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9999979085092908,0.9999958240857035,2.0914907091829514e-06,4.175914296427204e-06,0.9999958240857035,0.9999958240857035
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,14,28,0.12186902440464042,0.1761656775278182,0.8781309755953596,0.8238343224721818,0.1761656775278182,0.1761656775278182
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14,28,0.12711066488742206,0.16694328569229566,0.8728893351125779,0.8330567143077043,0.16694328569229566,0.16694328569229566
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14,28,0.1345498255248635,0.1870620419501935,0.8654501744751365,0.8129379580498065,0.1870620419501935,0.1870620419501935
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,14,28,0.1392734612393146,0.18658558238433565,0.8607265387606854,0.8134144176156644,0.18658558238433565,0.18658558238433565
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,14,28,0.1385670268943776,0.1717846938409162,0.8614329731056224,0.8282153061590838,0.1717846938409162,0.1717846938409162
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,14,28,0.13450524067437797,0.20698247471838838,0.865494759325622,0.7930175252816116,0.20698247471838838,0.20698247471838838
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,14,28,0.13765053621834222,0.22391089885276627,0.8623494637816578,0.7760891011472337,0.22391089885276627,0.22391089885276627
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,14,28,0.14236319117383944,0.2161478265357082,0.8576368088261606,0.7838521734642918,0.2161478265357082,0.2161478265357082
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.14679384822566666,0.248964382601376,0.8532061517743333,0.751035617398624,0.248964382601376,0.248964382601376
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.15008984370749734,0.2879886061064637,0.8499101562925027,0.7120113938935363,0.2879886061064637,0.2879886061064637
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.1636625184669166,0.3094219423195107,0.8363374815330834,0.6905780576804893,0.3094219423195107,0.3094219423195107
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.18725213500448412,0.3285807485119795,0.8127478649955159,0.6714192514880205,0.3285807485119795,0.3285807485119795
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.20772223563916148,0.32925197901276315,0.7922777643608385,0.6707480209872368,0.32925197901276315,0.32925197901276315
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.22141724698118925,0.3069710090197706,0.7785827530188107,0.6930289909802294,0.3069710090197706,0.3069710090197706
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.24480144278191573,0.29631454820879866,0.7551985572180843,0.7036854517912013,0.29631454820879866,0.29631454820879866
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.279612459212357,0.33221872485952286,0.720387540787643,0.6677812751404771,0.33221872485952286,0.33221872485952286
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3107520037553916,0.3754088800679378,0.6892479962446084,0.6245911199320622,0.3754088800679378,0.3754088800679378
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3503661387306666,0.4099563515713771,0.6496338612693334,0.5900436484286229,0.4099563515713771,0.4099563515713771
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3974332111538834,0.47904024878366835,0.6025667888461166,0.5209597512163316,0.47904024878366835,0.47904024878366835
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.449306196691012,0.5421587855812529,0.550693803308988,0.45784121441874714,0.5421587855812529,0.5421587855812529
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5125170552881213,0.5612766645286653,0.48748294471187875,0.43872333547133474,0.5612766645286653,0.5612766645286653
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5721417043750099,0.6244363827333783,0.42785829562499006,0.37556361726662174,0.6244363827333783,0.6244363827333783
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6319685644698325,0.7079173891042972,0.36803143553016754,0.29208261089570275,0.7079173891042972,0.7079173891042972
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7009430179594092,0.7750168362314922,0.2990569820405908,0.22498316376850777,0.7750168362314922,0.7750168362314922
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7880025841768339,0.8490776829501233,0.2119974158231661,0.15092231704987666,0.8490776829501233,0.8490776829501233
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.884580791865695,0.9237188271557699,0.11541920813430497,0.07628117284423006,0.9237188271557699,0.9237188271557699
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9631785814680446,0.9742860419255124,0.03682141853195544,0.025713958074487637,0.9742860419255124,0.9742860419255124
topology_12_prestress,amp=2.5,sample_1,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9999987560882987,0.9999958566429171,1.2439117013621056e-06,4.143357082915739e-06,0.9999958566429171,0.9999958566429171
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,14,28,0.0727645096178483,0.22495663263229826,0.9272354903821517,0.7750433673677017,0.22495663263229826,0.22495663263229826
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14,28,0.08131548674873246,0.2288551473914635,0.9186845132512675,0.7711448526085365,0.2288551473914635,0.2288551473914635
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14,28,0.0963731856637432,0.22661742990439726,0.9036268143362568,0.7733825700956027,0.22661742990439726,0.22661742990439726
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,14,28,0.11145761035768098,0.2233556626792923,0.888542389642319,0.7766443373207077,0.2233556626792923,0.2233556626792923
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,14,28,0.12577832445850778,0.23140327465470656,0.8742216755414922,0.7685967253452934,0.23140327465470656,0.23140327465470656
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,14,28,0.13743570538639904,0.24903298604187296,0.862564294613601,0.750967013958127,0.24903298604187296,0.24903298604187296
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,14,28,0.15136774326058333,0.26455310483159655,0.8486322567394167,0.7354468951684034,0.26455310483159655,0.26455310483159655
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,14,28,0.15668186727399458,0.27380781040573887,0.8433181327260054,0.7261921895942611,0.27380781040573887,0.27380781040573887
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.15662669711236055,0.2804390551847801,0.8433733028876395,0.7195609448152199,0.2804390551847801,0.2804390551847801
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.15539916620725003,0.2852052841676229,0.84460083379275,0.7147947158323771,0.2852052841676229,0.2852052841676229
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.17039731110861922,0.2894651572531536,0.8296026888913808,0.7105348427468464,0.2894651572531536,0.2894651572531536
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.1968312641558091,0.30347252586645157,0.8031687358441909,0.6965274741335484,0.30347252586645157,0.30347252586645157
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.21794347508763134,0.3206691936195102,0.7820565249123687,0.6793308063804898,0.3206691936195102,0.3206691936195102
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2314639902782082,0.28692868543452854,0.7685360097217918,0.7130713145654715,0.28692868543452854,0.28692868543452854
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2543747195450461,0.24045970004561745,0.7456252804549539,0.7595402999543825,0.24045970004561745,0.24045970004561745
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2804914056263631,0.2822504698862365,0.7195085943736369,0.7177495301137635,0.2822504698862365,0.2822504698862365
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3036342150011847,0.348323790449686,0.6963657849988153,0.651676209550314,0.348323790449686,0.348323790449686
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.33938931906077807,0.4033521328780526,0.6606106809392219,0.5966478671219474,0.4033521328780526,0.4033521328780526
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.3884097640136127,0.4850210385880219,0.6115902359863873,0.5149789614119781,0.4850210385880219,0.4850210385880219
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.44215213775894724,0.550993095484992,0.5578478622410528,0.4490069045150081,0.550993095484992,0.550993095484992
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5013927692623503,0.5919178394360685,0.49860723073764973,0.40808216056393154,0.5919178394360685,0.5919178394360685
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.5586648754628679,0.6644166054200586,0.4413351245371321,0.33558339457994135,0.6644166054200586,0.6644166054200586
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6214484525481565,0.7387144686089229,0.37855154745184355,0.2612855313910772,0.7387144686089229,0.7387144686089229
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6947991211606426,0.7991443400096057,0.3052008788393574,0.20085565999039431,0.7991443400096057,0.7991443400096057
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7818499059112238,0.8613582608239977,0.21815009408877617,0.13864173917600234,0.8613582608239977,0.8613582608239977
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.8762918280945248,0.9252207409974914,0.1237081719054752,0.07477925900250855,0.9252207409974914,0.9252207409974914
topology_12_prestress,amp=2.5,sample_2,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9590882721478419,0.9746895840628166,0.04091172785215816,0.02531041593718339,0.9746895840628166,0.9746895840628166
