topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_10_prestress,amp=2.5,sample_0,16,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",170,299,299,0.568561872909699,11876443755.75322,False,False,,0.1985833821666274,0.21894615119816907,0.19933330948391834,0.5482623398846198,0.7900995136426255,0.5556278074568031,0.3562944979728847
topology_10_prestress,amp=2.5,sample_0,17,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",189,299,299,0.6321070234113713,3305742373.33583,False,False,,0.15316869159719612,0.18355315630134528,0.15428770149548685,0.7090294150481115,1.1901704335461218,0.7236831943423595,0.5693954928468726
topology_10_prestress,amp=2.5,sample_0,18,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",209,299,299,0.6989966555183946,2367531918.188117,False,False,,0.11285586959602682,0.15392327651887197,0.11436831469885349,1.1875276599816265,1.4502686744851545,1.195529781376514,1.0811614666776606
topology_10_prestress,amp=2.5,sample_0,19,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",230,299,299,0.7692307692307693,13751808798.862814,False,False,,0.06743685874333143,0.11379145701570154,0.06914402241408023,1.979555805766277,1.8901276383604972,1.9768321539106426,1.9076881314965624
topology_10_prestress,amp=2.5,sample_0,20,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",252,299,299,0.842809364548495,66570659337.405876,True,False,,0.04006592219662407,0.0646149184930313,0.040970021384029914,2.4636453911911826,3.246017349995512,2.487473552934941,2.446503531550911
topology_10_prestress,amp=2.5,sample_0,21,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",275,299,299,0.919732441471572,14082740972.9195,True,False,,0.024959772069701788,0.044656943000226136,0.025685186502840424,2.1394368648256346,3.2907895447112248,2.174502817243392,2.1488176307405515
topology_10_prestress,amp=2.5,sample_0,22,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",299,299,299,1.0,5135273902.568626,True,False,,0.013144610498859873,0.022688952536605085,0.01349611293001676,3.397902299702037,4.524280751152163,3.432207629313868,3.4187115163838513
topology_10_prestress,amp=2.5,sample_0,23,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",324,299,299,1.0836120401337792,6968131910.016991,True,False,,0.20756411448977888,0.14973535815297132,0.20543437643525622,1.1219729529136804,1.358661137487054,1.129181601282762,0.9237472248475058
topology_10_prestress,amp=2.5,sample_0,24,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",350,299,299,1.1705685618729098,23895957285.039944,True,False,,0.13169381465132243,0.5362864384788407,0.14659429604030608,1.0998308721434877,1.980030229445185,1.1266384953162163,0.9800441992759102
topology_10_prestress,amp=2.5,sample_0,25,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",377,299,299,1.2608695652173914,8948030408.84494,True,False,,0.08056998156269446,0.096475068398564,0.0811557397709041,1.3337428239813116,1.7489697604375818,1.346389103658009,1.2652333638871047
