topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,3.6369664669036865,1215.2425064046517,1202.0614939589618,1212.939261299507,1233.3521209572023,1203.4082630210567,1285.064424510719
topology_17_prestress,amp=1,sample_4,3.67033314704895,1164.2349900531322,1178.3315280674324,1154.3165551998538,1166.241475457272,1252.2680318041412,1234.1120264635008
topology_17_prestress,amp=1,sample_4,3.703699827194214,1165.6823014515821,1163.979912511015,1153.090040772685,1104.4381783010538,1278.3263765933052,1192.6964261943315
topology_17_prestress,amp=1,sample_4,3.7370665073394775,1205.4785808188656,1177.5154738031997,1193.4234553128724,1103.2858653130145,1248.137108110599,1197.565561176643
topology_17_prestress,amp=1,sample_4,3.770433187484741,1230.3998405530083,1200.6256415511646,1218.3538027642214,1167.4889256588374,1187.658420351962,1268.8034502620874
topology_17_prestress,amp=1,sample_4,3.803799867630005,1223.6567104615433,1205.213158821351,1205.998891885868,1166.374802133501,1152.570437635288,1263.3973646289894
topology_17_prestress,amp=1,sample_4,3.8371665477752686,1198.8903862572838,1190.129715692831,1174.17590668843,1089.7026160264595,1163.8111712629939,1181.343124200431
topology_17_prestress,amp=1,sample_4,3.8705332279205322,1167.4225865032865,1180.6184794822448,1157.9104419964335,1072.6548125061984,1182.049795303539,1112.447418171894
topology_17_prestress,amp=1,sample_4,3.903899908065796,1182.6835490156873,1191.5610940035194,1191.8896195150887,1103.5646963359418,1160.620882707315,1118.033622066137
topology_17_prestress,amp=1,sample_4,3.9372665882110596,1223.598430900741,1210.0925350587754,1235.4343966695264,1160.6744580658005,1119.7158905990427,1175.054915018915
topology_17_prestress,amp=1,sample_4,3.9706332683563232,1225.972833830653,1212.0006818960571,1224.417074155324,1181.539374544593,1108.7492163910192,1191.3974929325107
topology_17_prestress,amp=1,sample_4,4.003999948501587,1196.305208201876,1196.0964286568242,1185.3712246353816,1125.6414140558372,1132.7277705447375,1158.2123854585338
