sample,H,D,number_of_terms,selected_alpha,validation_nmse_2d,train_nmse_x,test_nmse_x,train_nmse_y,test_nmse_y,train_nmse_2d,test_nmse_2d,num_train_rows,num_test_rows,terms_per_train_row
sample_1,7,1,8,0.0001,0.6503476828133672,0.43187874040146007,0.2587200783613918,0.5740012006972615,0.404032747483675,0.4374097574215819,0.2632443878837407,299,299,0.026755852842809364
sample_1,8,1,9,0.0001,0.649367311880291,0.4297603285962089,0.25757006958716083,0.5735983660029399,0.4047301134195933,0.4353581111801981,0.2621518971156334,299,299,0.030100334448160536
sample_1,9,1,10,1e-10,0.6480601467725975,0.4276252398628199,0.25659241772881725,0.5724663418858333,0.4045538230930884,0.4332620589752608,0.2611991956462084,299,299,0.033444816053511704
sample_1,10,1,11,1e-10,0.640446662098997,0.4249747680528816,0.25343892031029086,0.5691162748918226,0.40413860518535766,0.4305843608362663,0.258130954552133,299,299,0.03678929765886288
sample_1,11,1,12,1e-10,0.6388560826741652,0.424164829368192,0.25162102264015707,0.5690232532163251,0.403146468048657,0.4298023225986393,0.2563387669337595,299,299,0.04013377926421405
sample_1,12,1,13,1e-10,0.6383918429414637,0.42399870267137235,0.2520998367438412,0.5689919281618175,0.40357795054805495,0.42964144201264837,0.2568161073680846,299,299,0.043478260869565216
sample_1,13,1,14,1e-10,0.6335851202154834,0.4220455383049675,0.2551475002823107,0.5689897152885935,0.403524742053014,0.42776420333660725,0.2597672252649832,299,299,0.046822742474916385
sample_1,14,1,15,0.01,0.6515848407788328,0.42199575620609,0.2542043249757621,0.5688788257321241,0.40297645812539523,0.427712043102794,0.25883634490034707,299,299,0.05016722408026756
sample_1,15,1,16,0.01,0.66415068839569,0.4219438506884618,0.2535298116026085,0.5688731327040045,0.402562860949723,0.4276619360487268,0.2581699551522286,299,299,0.05351170568561873
sample_1,16,1,17,0.01,0.6616892866470062,0.42100671753459074,0.25526091389064715,0.5650325323115785,0.4083897883676356,0.42661180789969183,0.26002858094354403,299,299,0.056856187290969896
sample_1,17,1,18,0.01,0.6616952190791724,0.42093778671701804,0.25608378345728267,0.5642718647146545,0.408308999473154,0.42651595658065816,0.26082331510667145,299,299,0.06020066889632107
sample_1,18,1,19,0.01,0.6629345537184438,0.42092779916868933,0.2562118171932392,0.562363230679716,0.40759870684003735,0.42643207890960855,0.2609252475536123,299,299,0.06354515050167224
sample_1,19,1,20,0.01,0.6656075287630548,0.4209075072830397,0.2562887632787557,0.5623624241445554,0.40761077982151067,0.4264125453404487,0.26100017381522655,299,299,0.06688963210702341
sample_1,20,1,21,0.01,0.6659040515482136,0.420770920218581,0.2565887221753455,0.5596661842199996,0.40785706194473503,0.42617634359506384,0.26129846148563657,299,299,0.07023411371237458
sample_1,0,2,2,1.0,0.7025667710228448,0.4511099222797114,0.2888094945073781,0.6477154958372,0.46314293827389913,0.45876127289195123,0.2942373657622443,299,299,0.006688963210702341
sample_1,1,2,5,1.0,0.7021525836615926,0.44426317458422615,0.290596952188373,0.6307910602422458,0.4538898505776789,0.45152232917636187,0.2956810760956491,299,299,0.016722408026755852
sample_1,2,2,9,1.0,0.7031892917080056,0.442997273896688,0.2931255892753465,0.6213009026063786,0.4422033775898712,0.44993636292660105,0.2977671257725841,299,299,0.030100334448160536
sample_1,3,2,14,1.0,0.7049022408477847,0.44002255460298934,0.2946961186575986,0.6138081250202785,0.4328492100189266,0.44678581317471017,0.29899751474758435,299,299,0.046822742474916385
sample_1,4,2,20,1e-10,0.702619261760608,0.4241348675187329,0.29095739814339233,0.5672883923117332,0.39216149357512436,0.4297060107460073,0.29410838735464384,299,299,0.06688963210702341
