topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,22,0.027498508706371955,0.3675143417880383,0.010106096327374931,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,16,0.056967912098700654,0.3790020662107493,0.02159095639311989,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,21,0.056967912098700654,0.3790020662107493,0.02159095639311989,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,15,0.29471370241633815,0.40146630799272887,0.11831762202395506,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,20,0.29471370241633815,0.40146630799272887,0.11831762202395506,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,14,0.074544585435651,0.4237138232203277,0.031585571295314044,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,19,0.074544585435651,0.4237138232203277,0.031585571295314044,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,13,0.18155709457013966,0.4443438876118134,0.08067378522480152,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,18,0.18155709457013966,0.4443438876118134,0.08067378522480152,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,12,0.0463204607972924,0.47689015317558914,0.022089771644784643,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,17,0.0463204607972924,0.47689015317558914,0.022089771644784643,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,11,0.32838351235179175,0.5149038285037466,0.16908592772744493,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,16,0.32838351235179175,0.5149038285037466,0.16908592772744493,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,10,0.13738620065523482,0.5586045590953798,0.07674455804280682,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,15,0.13738620065523482,0.5586045590953798,0.07674455804280682,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,9,0.012180851222182909,0.6117260684788788,0.007451344228872096,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,14,0.012180851222182909,0.6117260684788788,0.007451344228872096,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,8,0.08597819012010287,0.6592882288870721,0.056684408687198574,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,13,0.08597819012010287,0.6592882288870721,0.056684408687198574,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,7,0.15702893373020674,0.7043837761523057,0.1106086333060532,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,12,0.15702893373020674,0.7043837761523057,0.1106086333060532,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,6,0.5945391058383421,0.7492974576710681,0.44548664049069986,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,11,0.5945391058383421,0.7492974576710681,0.44548664049069986,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,readout_time_delay,5,0.29598788979886514,0.7937228966086421,0.2349323652522348,1,0.33636863382447946,weak
topology_17_prestress,amp=1,sample_2,10,0,5,target_time_delay,10,0.29598788979886514,0.7937228966086421,0.2349323652522348,1,0.33636863382447946,weak
