topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-57.92367935180664,-25.808149337768555,302.06719970703125,0.2311489622484225,0.30275345089748,0.24057339836991262
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18.612110137939453,45.61892318725586,301.7843017578125,0.02384316858529391,0.945058104437838,0.14509159142727834
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-8.018134117126465,15.284905433654785,301.42919921875,0.004419855279855657,0.10596992781273593,0.01778566781165738
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,39.023277282714844,-20.801668167114258,300.9396057128906,0.10452084793290313,0.19595099917441808,0.1165546971539629
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,32.26055908203125,-33.426753997802734,300.35162353515625,0.07129348751148841,0.5049986309007966,0.128376870083596
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-98.84184265136719,-0.5437705516815186,299.7533264160156,0.6679158881862514,0.00013337277469172484,0.5800237213922196
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-28.570743560791016,61.89509201049805,299.05218505859375,0.05567576118225217,1.7239759864646673,0.27525401949090633
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,90.62413787841797,-37.04922866821289,298.4193115234375,0.5589729569325984,0.6163921115784134,0.566530348449793
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-40.815101623535156,31.686800003051758,297.8907470703125,0.11318135133822324,0.4500757206016554,0.15752269812688913
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,134.8806610107422,-67.43414306640625,297.5673828125,1.2346981389394263,2.0361830489959987,1.340187941040902
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-255.57467651367188,34.7903938293457,297.1589660644531,4.426908800932452,0.5412268518263452,3.9154833022146396
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,235.54115295410156,-7.714141368865967,296.53948974609375,3.7522539724426327,0.02655397422018675,3.2618849703934027
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,28.299144744873047,-35.150779724121094,303.5487976074219,0.05527196883755855,0.5607122365759843,0.12199461807365876
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,-52.245330810546875,36.64301681518555,303.21807861328125,0.18818276923691113,0.6086661166237293,0.24369034290698383
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,0.5565325617790222,8.62818717956543,303.0537109375,2.1341776219795885e-05,0.03372875520456205,0.004471022710623336
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,5.2414398193359375,25.628633499145508,302.85504150390625,0.0018917590136406151,0.2973906426784062,0.04090026233816591
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,47.207515716552734,-49.072914123535156,302.73626708984375,0.15339688522895223,1.0899077474629217,0.27702471972308235
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,6.681340217590332,-20.56890869140625,302.6552734375,0.003071886858186974,0.19143103031254946,0.027936983411241543
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,6,P1(u[target-26]),1,21,26,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0,-61.488037109375,28.269697189331055,302.6072082519531,0.2601299301164841,0.3615456768542236,0.2735177184042611
topology_17_prestress,amp=1,sample_2,10,0,5,27,1,7,P1(u[target-25]),1,20,25,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0,7.700421333312988,24.263025283813477,302.6136779785156,0.004079879421351824,0.26632997381378354,0.03869924431401195
