topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_10_prestress,amp=2.5,sample_1,10,0,5,30,1.000993251800537,14,28,0.26273469695170426,-0.007293525131333745,0.7372653030482957,1.0072935251313337,-0.007293525131333745,0.0
topology_10_prestress,amp=2.5,sample_2,10,0,5,0,0.0,14,28,0.9999941225564346,0.9999913395856826,5.87744356534273e-06,8.660414317396045e-06,0.9999913395856826,0.9999913395856826
topology_10_prestress,amp=2.5,sample_2,10,0,5,1,0.03336668014526367,14,28,0.9595560152412812,0.9747435282902206,0.040443984758718854,0.025256471709779373,0.9747435282902206,0.9747435282902206
topology_10_prestress,amp=2.5,sample_2,10,0,5,2,0.06673336029052734,14,28,0.8772266421811858,0.9243115648418725,0.1227733578188141,0.07568843515812754,0.9243115648418725,0.9243115648418725
topology_10_prestress,amp=2.5,sample_2,10,0,5,3,0.10010004043579102,14,28,0.7785051774485705,0.8708867868866557,0.22149482255142952,0.12911321311334434,0.8708867868866557,0.8708867868866557
topology_10_prestress,amp=2.5,sample_2,10,0,5,4,0.1334667205810547,14,28,0.6883912474276075,0.8087805634657659,0.3116087525723925,0.19121943653423412,0.8087805634657659,0.8087805634657659
topology_10_prestress,amp=2.5,sample_2,10,0,5,5,0.16683340072631836,14,28,0.628618934381306,0.7374179560544603,0.37138106561869405,0.2625820439455398,0.7374179560544603,0.7374179560544603
topology_10_prestress,amp=2.5,sample_2,10,0,5,6,0.20020008087158203,14,28,0.5744119796055869,0.6552522969003798,0.4255880203944131,0.34474770309962016,0.6552522969003798,0.6552522969003798
topology_10_prestress,amp=2.5,sample_2,10,0,5,7,0.2335667610168457,14,28,0.5124967164519474,0.563621176010269,0.48750328354805256,0.43637882398973105,0.563621176010269,0.563621176010269
topology_10_prestress,amp=2.5,sample_2,10,0,5,8,0.2669334411621094,14,28,0.4661414620718751,0.4806905312993709,0.5338585379281249,0.5193094687006291,0.4806905312993709,0.4806905312993709
topology_10_prestress,amp=2.5,sample_2,10,0,5,9,0.30030012130737305,14,28,0.42420492229152396,0.4220862369039433,0.575795077708476,0.5779137630960567,0.4220862369039433,0.4220862369039433
