sample,Q_extra,D,horizon_steps,lag_stride_frames,target_delay_frames_min,target_delay_frames_max,target_delay_set_frames,max_lag_frames,number_of_terms,status,selected_alpha,min_cv_train_rows,window_rows,terms_per_min_cv_train_row,train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_val_gap_2d
sample_2,1,2,5,1,5,6,"[5, 6]",1,5,ok,0.01,448,598,0.011160714285714286,0.3041779491773043,0.043879323861732045,0.4056223800192089,0.12339897492846652,0.5185790940235964,0.046640237553777684,0.6043880741259724,0.1155739594437776,0.311239786177386,0.04435032114179063,0.41300124663763826,0.12316782208974897,0.10176146046025225
sample_2,2,2,5,1,5,7,"[5, 6, 7]",2,9,ok,0.01,447,597,0.020134228187919462,0.3025241046260172,0.0441096788039517,0.4067753680779875,0.12266789215525009,0.4800614398908501,0.0459243004485345,0.5686014728441133,0.11433066211366268,0.30836762478201163,0.04447780387767012,0.4127829395229914,0.12257159699826982,0.10441531474097976
sample_2,3,2,5,1,5,8,"[5, 6, 7, 8]",3,14,ok,1.0,447,596,0.03131991051454139,0.3043305050879348,0.04417566160634059,0.41012710921137235,0.12161205373080301,0.49199251348713086,0.046347104455121066,0.5838539711585673,0.11476070704763135,0.3105066872668997,0.04460033455006631,0.4165431441069924,0.12161059451688745,0.10603645684009272
sample_2,4,2,5,1,5,9,"[5, 6, 7, 8, 9]",4,20,ok,1.0,446,595,0.04484304932735426,0.30305091244275667,0.04489011592860839,0.41375075782558335,0.12501488479470935,0.4817508776812892,0.042547739556324786,0.5798957238752798,0.11173277513045347,0.3089206428740068,0.045145549917392565,0.4198643237710821,0.12479972578405947,0.11094368089707535
sample_2,5,2,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,27,ok,1.0,445,594,0.060674157303370786,0.3010895284016614,0.04431071794601491,0.4170962386023548,0.12556671509045167,0.46527465065345086,0.04224409121604183,0.570258236547527,0.11053113447997764,0.3064776798908759,0.04452967222043385,0.42270911880421336,0.12537186683968984,0.11623143891333748
sample_2,6,2,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,35,ok,1.0,444,593,0.07882882882882883,0.2999950722418747,0.04386562902212549,0.4198786485780791,0.12327348673199719,0.4606228679102459,0.041431187579493024,0.5698983831069846,0.10960357507968943,0.30526270672297506,0.04405480725120352,0.42537116194373975,0.12314701468565936,0.12010845522076469
sample_2,7,2,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,44,ok,1.0,444,592,0.0990990990990991,0.2976525403713428,0.04266697972680734,0.4205539552466904,0.12153362294074345,0.4411000022385616,0.04008931535616562,0.5528406015314689,0.10203326604033476,0.30234777651194933,0.04277312043160479,0.4253210592181903,0.12133824409172822,0.12297328270624097
sample_2,8,2,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,54,ok,1.0,443,591,0.12189616252821671,0.2950542272032328,0.04181480663221658,0.41603387247253143,0.11750385465469451,0.437815880851886,0.04104396928887186,0.551185140461169,0.10593407255014496,0.2997332442979172,0.042005936301256805,0.4209241356661714,0.11757365660487529,0.12119089136825417
sample_2,9,2,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,65,ok,1.0,442,590,0.14705882352941177,0.29263435289001505,0.041489532405318566,0.4162717559013116,0.11546519334935501,0.42896011573332,0.03953127406521918,0.5487048700859417,0.10404686045383774,0.29709861385654657,0.041619359584464694,0.4210289881571221,0.11559155461854305,0.12393037430057552
sample_2,10,2,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,77,ok,1.0,441,589,0.1746031746031746,0.2881029174344147,0.04090084593038016,0.4173263341415978,0.11238473206490313,0.42313436360103246,0.03837434213203318,0.5507477703301313,0.09947723768289814,0.2925205487953012,0.0409909791769366,0.4220917246837366,0.11251564306646236,0.12957117588843542
sample_3,0,1,5,1,5,5,[5],0,1,ok,1.0,449,599,0.0022271714922048997,0.31404300832207466,0.04526444073607704,0.40677016933981835,0.12097266139686419,0.5393172081308828,0.03643570664407693,0.7526394813822435,0.17134508432382436,0.322525782878786,0.04555272946234505,0.4204612085414202,0.12194318541692058,0.09793542566263419
sample_3,1,1,5,1,5,6,"[5, 6]",1,2,ok,0.01,448,598,0.004464285714285714,0.30798214620840664,0.04514634302597802,0.4009012822090696,0.12273084492652915,0.5186388230125804,0.03606776006365312,0.7328084127296836,0.17230539298331726,0.31590911974830893,0.045385549956797,0.41404197793625397,0.12364666534514142,0.09813285818794504
sample_3,2,1,5,1,5,7,"[5, 6, 7]",2,3,ok,0.01,447,597,0.006711409395973154,0.3076830823720524,0.04514795412657853,0.4007473510383192,0.12219483103571332,0.48818760829068775,0.036806438576099415,0.6975455741280078,0.1497964807235313,0.3144262996650453,0.045097803346564394,0.4124420142091894,0.12293092736212895,0.0980157145441441
sample_3,3,1,5,1,5,8,"[5, 6, 7, 8]",3,4,ok,0.01,447,596,0.008948545861297539,0.30731967948697636,0.044914153114979774,0.4007539921850177,0.12170033226594561,0.48451969925339655,0.03433127482484923,0.7015848231593117,0.15599521392202048,0.31395163296365164,0.04486410726017083,0.4126408543659632,0.12231828291574881,0.09868922140231157
